filename,width,height,class,xmin,ymin,xmax,ymax
20190322_144221(1).jpg,1832,3264,name,3,1420,1384,1815
20190322_144221.jpg,1832,3264,list,1,1327,1570,2544
20190322_144221.jpg,1832,3264,price,551,2277,1365,2472
20190322_144221.jpg,1832,3264,barcode,79,1786,760,1972
20190322_144221.jpg,1832,3264,name,13,1424,1403,1815
20190322_144224.jpg,1832,3264,list,17,1344,1565,2539
20190322_144224.jpg,1832,3264,price,589,2272,1303,2510
20190322_144224.jpg,1832,3264,barcode,156,1777,760,1982
20190322_144224.jpg,1832,3264,name,3,1396,1303,1772
20190322_144244.jpg,1832,3264,list,13,891,1651,2148
20190322_144244.jpg,1832,3264,price,603,1891,1394,2091
20190322_144244.jpg,1832,3264,barcode,122,1372,794,1558
20190322_144244.jpg,1832,3264,name,32,948,1208,1382
20190322_144258.jpg,1832,3264,list,117,1244,1551,2324
20190322_144258.jpg,1832,3264,price,751,2058,1332,2291
20190322_144258.jpg,1832,3264,barcode,251,1639,817,1772
20190322_144258.jpg,1832,3264,name,160,1315,1275,1639
20190322_144304.jpg,1832,3264,list,37,1115,1489,2267
20190322_144304.jpg,1832,3264,price,703,2058,1270,2244
20190322_144304.jpg,1832,3264,barcode,189,1534,789,1753
20190322_144304.jpg,1832,3264,name,94,1172,1308,1524
20190322_144357.jpg,1832,3264,list,84,1258,1603,2515
20190322_144357.jpg,1832,3264,price,813,2158,1341,2439
20190322_144357.jpg,1832,3264,barcode,189,1667,803,1877
20190322_144357.jpg,1832,3264,name,113,1305,1356,1682
20190322_144359(1).jpg,1832,3264,list,13,1386,1513,2563
20190322_144359(1).jpg,1832,3264,price,770,2220,1341,2472
20190322_144359(1).jpg,1832,3264,barcode,122,1767,708,1939
20190322_144359(1).jpg,1832,3264,name,17,1410,1160,1734
20190322_144359.jpg,1832,3264,list,1,1367,1503,2544
20190322_144359.jpg,1832,3264,price,784,2253,1265,2444
20190322_144359.jpg,1832,3264,barcode,132,1777,737,1944
20190322_144359.jpg,1832,3264,name,56,1410,1151,1763
20190322_144401.jpg,1832,3264,list,217,1386,1470,2439
20190322_144401.jpg,1832,3264,price,779,2191,1289,2401
20190322_144401.jpg,1832,3264,barcode,222,1748,832,1920
20190322_144401.jpg,1832,3264,name,241,1439,1313,1739
20190322_144404.jpg,1832,3264,list,56,1244,1546,2439
20190322_144404.jpg,1832,3264,price,851,2158,1313,2377
20190322_144404.jpg,1832,3264,name,84,1296,1322,1644
20190322_144404.jpg,1832,3264,barcode,194,1648,803,1839
20190322_144408.jpg,1832,3264,list,508,1482,1451,2705
20190322_144408.jpg,1832,3264,price,694,2396,1208,2615
20190322_144408.jpg,1832,3264,name,475,1548,1175,1891
20190322_144410.jpg,1832,3264,list,13,1272,1479,2463
20190322_144410.jpg,1832,3264,price,779,2196,1260,2420
20190322_144410.jpg,1832,3264,barcode,103,1696,708,1872
20190322_144410.jpg,1832,3264,name,60,1358,1203,1696
20190322_144414.jpg,1832,3264,list,8,1291,1570,2610
20190322_144414.jpg,1832,3264,price,817,2296,1360,2544
20190322_144414.jpg,1832,3264,barcode,117,1744,770,1967
20190322_144414.jpg,1832,3264,name,41,1353,1375,1758
7WjtHm5s9UyasR6G.jpg,1560,2080,price,598,1359,963,1532
7WjtHm5s9UyasR6G.jpg,1560,2080,list,22,1167,1010,1553
7WjtHm5s9UyasR6G.jpg,1560,2080,name,92,1200,686,1288
7WjtHm5s9UyasR6G.jpg,1560,2080,barcode,119,1317,478,1479
IMG_1437.JPG,3024,4032,list,467,1671,2138,2694
IMG_1437.JPG,3024,4032,price,867,2071,2091,2447
IMG_1437.JPG,3024,4032,name,526,1777,2073,1965
IMG_1437.JPG,3024,4032,barcode,973,2471,2108,2600
IMG_1438.JPG,3024,4032,list,1244,1394,2891,2365
IMG_1438.JPG,3024,4032,price,1902,1718,2849,2118
IMG_1438.JPG,3024,4032,name,1285,1430,2791,1624
IMG_1438.JPG,3024,4032,barcode,1744,2142,2849,2242
IMG_1439.JPG,3024,4032,list,1032,1571,2567,2453
IMG_1439.JPG,3024,4032,price,1691,1842,2573,2247
IMG_1439.JPG,3024,4032,name,1085,1559,2555,1794
IMG_1439.JPG,3024,4032,barcode,1508,2230,2526,2412
IMG_1440.JPG,3024,4032,list,885,1747,2573,2877
IMG_1440.JPG,3024,4032,price,1314,2153,2485,2589
IMG_1440.JPG,3024,4032,name,979,1830,2508,2136
IMG_1440.JPG,3024,4032,barcode,1420,2589,2485,2794
IMG_1441.JPG,3024,4032,list,649,1618,2332,2718
IMG_1441.JPG,3024,4032,price,1367,1971,2291,2412
IMG_1441.JPG,3024,4032,name,673,1718,2049,2000
IMG_1441.JPG,3024,4032,barcode,1202,2406,2302,2571
IMG_1442.JPG,3024,4032,list,144,1542,2214,2800
IMG_1442.JPG,3024,4032,price,1008,1953,2102,2424
IMG_1442.JPG,3024,4032,name,214,1677,1802,1877
IMG_1442.JPG,3024,4032,barcode,832,2383,2161,2624
IMG_1443.JPG,3024,4032,list,114,353,2302,2142
IMG_1443.JPG,3024,4032,price,797,1571,2208,2106
IMG_1443.JPG,3024,4032,name,961,683,2220,1218
IMG_1444.JPG,3024,4032,list,802,1530,2238,2265
IMG_1444.JPG,3024,4032,price,1126,1824,2191,2124
IMG_1444.JPG,3024,4032,name,879,1559,2161,1736
IMG_1444.JPG,3024,4032,barcode,1261,2159,2191,2289
IMG_1445.JPG,3024,4032,list,967,2171,2479,3000
IMG_1445.JPG,3024,4032,price,1320,2465,2391,2836
IMG_1445.JPG,3024,4032,name,1014,2218,2361,2406
IMG_1445.JPG,3024,4032,barcode,1426,2818,2349,2983
IMG_1446.JPG,3024,4032,list,602,1983,2238,2959
IMG_1446.JPG,3024,4032,price,1261,2365,2144,2718
IMG_1446.JPG,3024,4032,name,691,2036,2091,2324
IMG_1446.JPG,3024,4032,barcode,1102,2724,2085,2936
IMG_1449.JPG,3024,4032,list,367,1536,2532,2818
IMG_1449.JPG,3024,4032,price,1308,1965,2455,2506
IMG_1449.JPG,3024,4032,barcode,1108,2447,2491,2689
IMG_1449.JPG,3024,4032,name,420,1600,2397,1912
IMG_1450.JPG,3024,4032,list,344,1500,2438,2853
IMG_1450.JPG,3024,4032,price,1232,1959,2397,2483
IMG_1450.JPG,3024,4032,barcode,1038,2442,2408,2683
IMG_1450.JPG,3024,4032,name,397,1594,2285,1894
IMG_1452.JPG,3024,4032,list,479,1712,2555,2924
IMG_1452.JPG,3024,4032,price,1373,2147,2444,2618
IMG_1452.JPG,3024,4032,barcode,1202,2606,2438,2777
IMG_1452.JPG,3024,4032,name,544,1777,2373,2165
IMG_1453.JPG,3024,4032,list,408,1594,2220,2659
IMG_1453.JPG,3024,4032,price,1179,1971,2173,2377
IMG_1453.JPG,3024,4032,barcode,1026,2353,2179,2542
IMG_1453.JPG,3024,4032,name,438,1618,2044,1889
IMG_1454.JPG,3024,4032,list,661,1647,2444,2783
IMG_1454.JPG,3024,4032,price,1426,2012,2361,2471
IMG_1454.JPG,3024,4032,barcode,1291,2418,2373,2612
IMG_1454.JPG,3024,4032,name,714,1718,2349,1977
IMG_1455.JPG,3024,4032,list,220,1865,2267,3230
IMG_1455.JPG,3024,4032,price,1155,2306,2255,2871
IMG_1455.JPG,3024,4032,barcode,926,2824,2249,3071
IMG_1455.JPG,3024,4032,name,238,1977,2132,2283
IMG_1456.JPG,3024,4032,list,1002,1700,2579,2577
IMG_1456.JPG,3024,4032,price,1632,2036,2520,2383
IMG_1456.JPG,3024,4032,name,1032,1718,2479,1971
IMG_1456.JPG,3024,4032,barcode,1502,2353,2526,2536
IMG_1457.JPG,3024,4032,list,379,1759,2049,2771
IMG_1457.JPG,3024,4032,price,814,2100,2008,2518
IMG_1457.JPG,3024,4032,barcode,961,2500,1991,2653
IMG_1457.JPG,3024,4032,name,408,1830,1738,2124
IMG_1458.JPG,3024,4032,list,426,1824,2161,2889
IMG_1458.JPG,3024,4032,price,844,2153,2120,2618
IMG_1458.JPG,3024,4032,barcode,1008,2559,2114,2765
IMG_1458.JPG,3024,4032,name,461,1871,1979,2112
IMG_1460.JPG,3024,4032,list,461,1524,2073,2547
IMG_1460.JPG,3024,4032,price,1120,1859,2044,2300
IMG_1460.JPG,3024,4032,barcode,1014,2259,2038,2453
IMG_1460.JPG,3024,4032,name,491,1565,1908,1947
IMG_1461.JPG,3024,4032,list,461,1859,2073,2877
IMG_1461.JPG,3024,4032,price,1167,2194,2032,2589
IMG_1461.JPG,3024,4032,name,479,1900,2008,2142
IMG_1461.JPG,3024,4032,barcode,1014,2565,2038,2765
IMG_1462.JPG,3024,4032,list,1038,1694,2244,2400
IMG_1462.JPG,3024,4032,price,1544,1936,2226,2230
IMG_1462.JPG,3024,4032,name,1044,1706,1802,1889
IMG_1462.JPG,3024,4032,barcode,1432,2242,2220,2347
IMG_1463.JPG,3024,4032,list,1061,1559,2402,2318
IMG_1463.JPG,3024,4032,price,1679,1853,2367,2183
IMG_1463.JPG,3024,4032,barcode,1497,2153,2332,2271
IMG_1463.JPG,3024,4032,name,1085,1630,2349,1818
IMG_1464.JPG,3024,4032,list,973,1936,2608,2806
IMG_1464.JPG,3024,4032,price,1644,2242,2549,2612
IMG_1464.JPG,3024,4032,name,997,1936,2508,2259
IMG_1464.JPG,3024,4032,barcode,1502,2600,2532,2747
IMG_1465.JPG,3024,4032,list,1161,1806,2808,2842
IMG_1465.JPG,3024,4032,price,1826,2153,2702,2583
IMG_1465.JPG,3024,4032,barcode,1697,2542,2691,2747
IMG_1465.JPG,3024,4032,name,1167,1900,2208,2106
IMG_1466.JPG,3024,4032,list,1073,1636,2497,2442
IMG_1466.JPG,3024,4032,price,1661,1947,2455,2271
IMG_1466.JPG,3024,4032,barcode,1532,2265,2473,2400
IMG_1466.JPG,3024,4032,name,1097,1694,2355,1930
IMG_1467.JPG,3024,4032,list,661,1865,2144,2683
IMG_1467.JPG,3024,4032,price,1297,2147,2102,2500
IMG_1467.JPG,3024,4032,name,755,1883,2085,2071
IMG_1467.JPG,3024,4032,barcode,1120,2489,2073,2647
IMG_1468.JPG,3024,4032,list,432,1853,2038,2994
IMG_1468.JPG,3024,4032,price,1032,2277,1985,2771
IMG_1468.JPG,3024,4032,barcode,879,2677,1961,2924
IMG_1468.JPG,3024,4032,name,485,1930,1991,2259
IMG_1470.JPG,3024,4032,list,426,1547,2302,2800
IMG_1470.JPG,3024,4032,price,1173,2030,2267,2465
IMG_1470.JPG,3024,4032,barcode,944,2483,2261,2677
IMG_1470.JPG,3024,4032,name,455,1630,2244,1936
IMG_1473.JPG,3024,4032,list,208,1453,2191,2694
IMG_1473.JPG,3024,4032,price,1055,1842,2132,2312
IMG_1473.JPG,3024,4032,name,285,1565,1891,1800
IMG_1473.JPG,3024,4032,barcode,885,2300,2161,2542
IMG_1474.JPG,3024,4032,list,755,1512,2049,2324
IMG_1474.JPG,3024,4032,price,1308,1759,1991,2100
IMG_1474.JPG,3024,4032,name,773,1553,1873,1747
IMG_1474.JPG,3024,4032,barcode,1202,2089,2020,2236
IMG_1475.JPG,3024,4032,list,1197,1500,2608,2230
IMG_1475.JPG,3024,4032,price,1773,1783,2591,2089
IMG_1475.JPG,3024,4032,barcode,1649,2094,2608,2224
IMG_1475.JPG,3024,4032,name,1208,1494,2555,1683
IMG_1476.JPG,3024,4032,list,1061,1377,2620,2230
IMG_1476.JPG,3024,4032,barcode,1591,2077,2632,2230
IMG_1476.JPG,3024,4032,price,1467,1724,2597,2077
IMG_1476.JPG,3024,4032,name,1102,1436,2520,1630
IMG_1478.JPG,3024,4032,list,720,1718,2226,2642
IMG_1478.JPG,3024,4032,price,1326,2018,2197,2442
IMG_1478.JPG,3024,4032,name,732,1765,2108,1989
IMG_1478.JPG,3024,4032,barcode,1191,2424,2185,2559
IMG_1479.JPG,3024,4032,price,1344,2136,2208,2547
IMG_1479.JPG,3024,4032,barcode,1202,2530,2202,2677
IMG_1479.JPG,3024,4032,name,702,1889,1767,2094
IMG_1479.JPG,3024,4032,list,685,1859,2249,2794
IMG_1480.JPG,3024,4032,list,455,1789,1985,2712
IMG_1480.JPG,3024,4032,price,1097,2089,1944,2453
IMG_1480.JPG,3024,4032,barcode,967,2453,1961,2600
IMG_1480.JPG,3024,4032,name,467,1812,1861,2024
IMG_1482.JPG,3024,4032,list,626,1394,2332,2394
IMG_1482.JPG,3024,4032,price,1014,1694,2297,2136
IMG_1482.JPG,3024,4032,barcode,1197,2136,2308,2283
IMG_1482.JPG,3024,4032,name,655,1430,2185,1730
IMG_1483.JPG,3024,4032,list,779,1777,2444,2736
IMG_1483.JPG,3024,4032,price,1161,2118,2385,2512
IMG_1483.JPG,3024,4032,barcode,1332,2512,2367,2653
IMG_1483.JPG,3024,4032,name,808,1812,2297,2124
IMG_1484.JPG,3024,4032,list,520,1753,2397,2877
IMG_1484.JPG,3024,4032,price,949,2065,2344,2589
IMG_1484.JPG,3024,4032,barcode,1144,2547,2320,2718
IMG_1484.JPG,3024,4032,name,538,1771,2249,2153
IMG_1485.JPG,3024,4032,list,561,2024,2602,3177
IMG_1485.JPG,3024,4032,price,1032,2400,2561,2900
IMG_1485.JPG,3024,4032,barcode,1238,2865,2526,3094
IMG_1485.JPG,3024,4032,name,573,2012,2455,2447
IMG_1486.JPG,3024,4032,list,249,1894,2585,3189
IMG_1486.JPG,3024,4032,price,802,2383,2532,2900
IMG_1486.JPG,3024,4032,barcode,991,2953,2508,3118
IMG_1486.JPG,3024,4032,name,273,1977,2261,2230
IMG_1488.JPG,3024,4032,list,791,1347,2244,2165
IMG_1488.JPG,3024,4032,price,1385,1647,2179,2000
IMG_1488.JPG,3024,4032,barcode,1255,2000,2185,2124
IMG_1488.JPG,3024,4032,name,808,1365,2085,1577
IMG_1489.JPG,3024,4032,list,1055,1718,2197,2400
IMG_1489.JPG,3024,4032,price,1520,1983,2161,2247
IMG_1489.JPG,3024,4032,barcode,1402,2289,2149,2330
IMG_1489.JPG,3024,4032,name,1073,1800,2108,1883
IMG_1490.JPG,3024,4032,list,779,1530,2597,2518
IMG_1490.JPG,3024,4032,price,1514,1900,2514,2318
IMG_1490.JPG,3024,4032,barcode,1367,2306,2508,2471
IMG_1490.JPG,3024,4032,name,879,1547,2514,1794
IMG_1491.JPG,3024,4032,list,473,1194,2644,2547
IMG_1491.JPG,3024,4032,price,1338,1694,2597,2283
IMG_1491.JPG,3024,4032,barcode,1132,2230,2579,2442
IMG_1491.JPG,3024,4032,name,555,1271,2585,1600
IMG_1492.JPG,3024,4032,list,1026,1500,2573,2289
IMG_1492.JPG,3024,4032,price,1361,1747,2532,2147
IMG_1492.JPG,3024,4032,barcode,1502,2189,2514,2289
IMG_1492.JPG,3024,4032,name,1073,1489,2455,1724
IMG_1493.JPG,3024,4032,list,438,1824,2308,2771
IMG_1493.JPG,3024,4032,price,849,2142,2220,2630
IMG_1493.JPG,3024,4032,barcode,1032,2589,2226,2783
IMG_1493.JPG,3024,4032,name,479,1842,2167,2094
IMG_1494.JPG,3024,4032,list,838,1512,2314,2347
IMG_1494.JPG,3024,4032,price,1455,1824,2249,2165
IMG_1494.JPG,3024,4032,barcode,1291,2159,2273,2300
IMG_1494.JPG,3024,4032,name,873,1565,2073,1730
IMG_1495.JPG,3024,4032,list,1138,1818,2497,2653
IMG_1495.JPG,3024,4032,price,1667,2118,2444,2430
IMG_1495.JPG,3024,4032,barcode,1532,2418,2426,2594
IMG_1495.JPG,3024,4032,name,1179,1830,2432,2053
IMG_1496.JPG,3024,4032,list,955,1883,2132,2571
IMG_1496.JPG,3024,4032,price,1408,2177,2102,2447
IMG_1496.JPG,3024,4032,barcode,1314,2453,2085,2512
IMG_1496.JPG,3024,4032,name,979,1936,2014,2106
IMG_1497.JPG,3024,4032,list,1114,1965,2561,2783
IMG_1497.JPG,3024,4032,price,1720,2253,2514,2606
IMG_1497.JPG,3024,4032,name,1155,1989,2502,2171
IMG_1497.JPG,3024,4032,barcode,1573,2618,2526,2742
IMG_1498.JPG,3024,4032,list,355,1912,2438,3153
IMG_1498.JPG,3024,4032,price,891,2371,2385,2865
IMG_1498.JPG,3024,4032,barcode,1067,2830,2361,3053
IMG_1498.JPG,3024,4032,name,408,1994,2273,2247
IMG_1499.JPG,3024,4032,list,649,1583,2349,2659
IMG_1499.JPG,3024,4032,price,1367,1942,2326,2389
IMG_1499.JPG,3024,4032,barcode,1238,2353,2320,2565
IMG_1499.JPG,3024,4032,name,679,1659,2279,1924
IMG_1500.JPG,3024,4032,list,432,1812,2661,3271
IMG_1500.JPG,3024,4032,price,1391,2312,2597,2871
IMG_1500.JPG,3024,4032,name,508,1936,2391,2253
IMG_1500.JPG,3024,4032,barcode,1179,2853,2614,3100
IMG_1501.JPG,3024,4032,list,591,1747,2455,2936
IMG_1501.JPG,3024,4032,barcode,1244,2577,2402,2777
IMG_1501.JPG,3024,4032,price,1391,2136,2397,2577
IMG_1501.JPG,3024,4032,name,626,1806,2314,2118
IMG_1502.JPG,3024,4032,list,1338,1906,2555,2636
IMG_1502.JPG,3024,4032,price,1644,2189,2479,2471
IMG_1502.JPG,3024,4032,name,1355,1965,2414,2230
IMG_1502.JPG,3024,4032,barcode,1726,2465,2491,2571
IMG_1503.JPG,3024,4032,list,1144,1977,2332,2759
IMG_1503.JPG,3024,4032,price,1649,2253,2314,2577
IMG_1503.JPG,3024,4032,barcode,1561,2518,2308,2671
IMG_1503.JPG,3024,4032,name,1155,2012,2208,2230
IMG_1504.JPG,3024,4032,list,285,1765,2267,3153
IMG_1504.JPG,3024,4032,price,814,2153,2238,2765
IMG_1504.JPG,3024,4032,barcode,1055,2606,2273,2918
IMG_1504.JPG,3024,4032,name,349,1842,2044,2242
IMG_1505.JPG,3024,4032,list,914,1518,2344,2394
IMG_1505.JPG,3024,4032,price,1502,1830,2314,2171
IMG_1505.JPG,3024,4032,barcode,1373,2159,2308,2300
IMG_1505.JPG,3024,4032,name,961,1553,2244,1830
IMG_1506.JPG,3024,4032,list,285,1871,2314,3259
IMG_1506.JPG,3024,4032,price,1167,2300,2261,2865
IMG_1506.JPG,3024,4032,name,308,1947,2155,2318
IMG_1506.JPG,3024,4032,barcode,1014,2771,2273,3053
IMG_1507.JPG,3024,4032,list,708,1859,2202,2647
IMG_1507.JPG,3024,4032,price,1338,2177,2155,2512
IMG_1507.JPG,3024,4032,barcode,1197,2500,2138,2612
IMG_1507.JPG,3024,4032,name,820,1853,2149,2071
IMG_1508.JPG,3024,4032,list,561,1318,2391,2400
IMG_1508.JPG,3024,4032,price,1291,1718,2338,2147
IMG_1508.JPG,3024,4032,barcode,1144,2177,2344,2283
IMG_1508.JPG,3024,4032,name,614,1406,2297,1594
IMG_1509.JPG,3024,4032,list,473,1647,2420,2959
IMG_1509.JPG,3024,4032,price,1244,2059,2373,2612
IMG_1509.JPG,3024,4032,barcode,1126,2559,2379,2759
IMG_1509.JPG,3024,4032,name,491,1718,2255,2177
IMG_1510.JPG,3024,4032,list,1102,2271,2238,2924
IMG_1510.JPG,3024,4032,price,1373,2465,2191,2759
IMG_1510.JPG,3024,4032,barcode,1467,2753,2197,2865
IMG_1510.JPG,3024,4032,name,1132,2300,2208,2430
IMG_1511.JPG,3024,4032,list,273,2112,1391,2724
IMG_1511.JPG,3024,4032,price,708,2318,1338,2594
IMG_1511.JPG,3024,4032,barcode,620,2571,1326,2659
IMG_1511.JPG,3024,4032,name,285,2124,1285,2253
IMG_1511.JPG,3024,4032,list,1338,2089,2414,2736
IMG_1511.JPG,3024,4032,price,1773,2306,2385,2583
IMG_1511.JPG,3024,4032,barcode,1679,2589,2373,2653
IMG_1511.JPG,3024,4032,name,1361,2136,2332,2271
IMG_1512.JPG,3024,4032,list,1085,1953,2414,2718
IMG_1512.JPG,3024,4032,price,1626,2230,2408,2506
IMG_1512.JPG,3024,4032,barcode,1520,2512,2385,2618
IMG_1512.JPG,3024,4032,name,1120,1959,2444,2130
IMG_1513.JPG,3024,4032,list,855,1265,2302,2124
IMG_1513.JPG,3024,4032,price,1449,1624,2261,1953
IMG_1513.JPG,3024,4032,barcode,1332,1965,2214,2089
IMG_1513.JPG,3024,4032,name,891,1330,2149,1518
IMG_1514.JPG,3024,4032,list,849,1636,2438,2536
IMG_1514.JPG,3024,4032,price,1514,1906,2420,2300
IMG_1514.JPG,3024,4032,name,902,1659,2385,1824
IMG_1514.JPG,3024,4032,barcode,1367,2318,2391,2436
IMG_1516.JPG,3024,4032,list,844,1783,1991,2442
IMG_1516.JPG,3024,4032,price,1308,2030,1961,2312
IMG_1516.JPG,3024,4032,name,879,1806,1926,1965
IMG_1516.JPG,3024,4032,barcode,1197,2318,1938,2400
IMG_1517.JPG,3024,4032,list,608,2077,1973,2836
IMG_1517.JPG,3024,4032,price,1149,2342,1908,2694
IMG_1517.JPG,3024,4032,barcode,1055,2659,1879,2794
IMG_1517.JPG,3024,4032,name,626,2118,1897,2318
IMG_1518.JPG,3024,4032,list,702,1994,2161,2924
IMG_1518.JPG,3024,4032,price,1314,2312,2179,2689
IMG_1518.JPG,3024,4032,name,749,2024,2144,2224
IMG_1518.JPG,3024,4032,barcode,1173,2671,2126,2830
IMG_1519.JPG,3024,4032,list,691,1583,2220,2518
IMG_1519.JPG,3024,4032,price,1297,1930,2191,2318
IMG_1519.JPG,3024,4032,barcode,1185,2289,2179,2430
IMG_1519.JPG,3024,4032,name,738,1606,1849,1847
IMG_1520.JPG,3024,4032,list,261,1694,2385,3200
IMG_1520.JPG,3024,4032,price,1149,2277,2349,2912
IMG_1520.JPG,3024,4032,name,320,1794,2114,2247
IMG_1520.JPG,3024,4032,barcode,920,2765,2291,3047
IMG_1521.JPG,3024,4032,list,661,1342,2485,2453
IMG_1521.JPG,3024,4032,price,1361,1771,2408,2165
IMG_1521.JPG,3024,4032,barcode,1185,2194,2449,2371
IMG_1521.JPG,3024,4032,name,714,1406,2373,1671
IMG_1522.JPG,3024,4032,list,485,1071,2044,1865
IMG_1522.JPG,3024,4032,price,891,1342,2002,1689
IMG_1522.JPG,3024,4032,barcode,1002,1671,2044,1765
IMG_1522.JPG,3024,4032,name,567,1106,1949,1294
IMG_1523.JPG,3024,4032,list,55,1318,1985,2471
IMG_1523.JPG,3024,4032,price,802,1742,1902,2206
IMG_1523.JPG,3024,4032,barcode,649,2230,1897,2336
IMG_1523.JPG,3024,4032,name,85,1406,1549,1742
IMG_1524.JPG,3024,4032,list,14,1871,2085,2994
IMG_1524.JPG,3024,4032,price,861,2206,2020,2747
IMG_1524.JPG,3024,4032,barcode,679,2759,2044,2989
IMG_1524.JPG,3024,4032,name,26,1859,1897,2206
IMG_1526.JPG,3024,4032,list,373,1671,2291,2771
IMG_1526.JPG,3024,4032,price,1214,2053,2279,2494
IMG_1526.JPG,3024,4032,barcode,1067,2494,2308,2677
IMG_1526.JPG,3024,4032,name,485,1700,2302,1965
IMG_1527.JPG,3024,4032,list,938,2083,2402,2977
IMG_1527.JPG,3024,4032,price,1520,2389,2344,2730
IMG_1527.JPG,3024,4032,barcode,1391,2724,2338,2883
IMG_1527.JPG,3024,4032,name,944,2136,2355,2424
IMG_1528.JPG,3024,4032,list,808,2194,2349,3000
IMG_1528.JPG,3024,4032,price,1420,2506,2255,2818
IMG_1528.JPG,3024,4032,barcode,1291,2812,2238,2942
IMG_1528.JPG,3024,4032,name,844,2224,2202,2406
IMG_1531.JPG,3024,4032,list,385,959,2308,2218
IMG_1531.JPG,3024,4032,price,1173,1442,2297,1900
IMG_1531.JPG,3024,4032,barcode,985,1883,2202,2100
IMG_1531.JPG,3024,4032,name,438,1000,2267,1377
IMG_1532.JPG,3024,4032,list,767,1818,2714,2842
IMG_1532.JPG,3024,4032,price,1591,2177,2679,2618
IMG_1532.JPG,3024,4032,barcode,1402,2647,2644,2783
IMG_1532.JPG,3024,4032,name,838,1842,2538,2142
IMG_1533.JPG,3024,4032,list,532,1212,2267,2236
IMG_1533.JPG,3024,4032,price,967,1624,2244,2047
IMG_1533.JPG,3024,4032,barcode,1120,2071,2232,2165
IMG_1533.JPG,3024,4032,name,555,1300,2079,1536
IMG_1534.JPG,3024,4032,list,691,1636,2626,2653
IMG_1534.JPG,3024,4032,price,1244,2006,2544,2465
IMG_1534.JPG,3024,4032,barcode,1367,2471,2567,2653
IMG_1534.JPG,3024,4032,name,749,1689,2449,1936
IMG_1535.JPG,3024,4032,list,649,1394,2026,2142
IMG_1535.JPG,3024,4032,price,1249,1677,1985,2000
IMG_1535.JPG,3024,4032,name,679,1430,1873,1718
IMG_1535.JPG,3024,4032,barcode,1108,2012,2014,2100
IMG_1536.JPG,3024,4032,list,926,1224,2626,2194
IMG_1536.JPG,3024,4032,price,1344,1594,2597,1989
IMG_1536.JPG,3024,4032,barcode,1479,2012,2591,2118
IMG_1536.JPG,3024,4032,name,955,1242,2585,1518
IMG_1537.JPG,3024,4032,list,785,1730,2585,2771
IMG_1537.JPG,3024,4032,price,1232,2100,2514,2565
IMG_1537.JPG,3024,4032,barcode,1373,2542,2508,2718
IMG_1537.JPG,3024,4032,name,785,1783,2320,2012
IMG_1539.JPG,3024,4032,list,926,1236,2667,2342
IMG_1539.JPG,3024,4032,price,1691,1612,2655,2094
IMG_1539.JPG,3024,4032,name,967,1324,2526,1618
IMG_1539.JPG,3024,4032,barcode,1544,2059,2655,2253
IMG_1540.JPG,3024,4032,list,867,2106,2532,3130
IMG_1540.JPG,3024,4032,price,1291,2424,2485,2900
IMG_1540.JPG,3024,4032,barcode,1408,2824,2485,3030
IMG_1540.JPG,3024,4032,name,861,2147,2461,2524
IMG_1541.JPG,3024,4032,list,697,2047,2432,3177
IMG_1541.JPG,3024,4032,price,1361,2530,2397,2900
IMG_1541.JPG,3024,4032,barcode,1220,2877,2338,3106
IMG_1541.JPG,3024,4032,name,761,2112,2302,2430
IMG_1542.JPG,3024,4032,list,55,1265,2538,2724
IMG_1542.JPG,3024,4032,price,1055,1830,2479,2424
IMG_1542.JPG,3024,4032,barcode,873,2400,2473,2618
IMG_1542.JPG,3024,4032,name,255,1371,2220,1689
IMG_1544.JPG,3024,4032,list,1073,2030,2485,2759
IMG_1544.JPG,3024,4032,price,1649,2289,2408,2606
IMG_1544.JPG,3024,4032,barcode,1514,2612,2385,2718
IMG_1544.JPG,3024,4032,name,1120,2030,2402,2283
IMG_1545.JPG,3024,4032,list,685,2183,2238,2965
IMG_1545.JPG,3024,4032,price,1267,2447,2126,2783
IMG_1545.JPG,3024,4032,barcode,1149,2789,2114,2953
IMG_1545.JPG,3024,4032,name,720,2171,2108,2377
IMG_1546.JPG,3024,4032,list,749,2306,2197,3353
IMG_1546.JPG,3024,4032,price,1061,2636,2108,3159
IMG_1546.JPG,3024,4032,name,773,2377,2044,2759
IMG_1546.JPG,3024,4032,barcode,1144,3042,2038,3271
IMG_1547.JPG,3024,4032,list,867,1583,2097,2200
IMG_1547.JPG,3024,4032,price,1397,1783,2038,2100
IMG_1547.JPG,3024,4032,name,885,1600,1732,1818
IMG_1547.JPG,3024,4032,barcode,1261,2106,2044,2153
IMG_1548.JPG,3024,4032,list,1026,1777,2108,2394
IMG_1548.JPG,3024,4032,price,1314,2000,2085,2283
IMG_1548.JPG,3024,4032,name,1049,1771,2044,1953
IMG_1548.JPG,3024,4032,barcode,1355,2265,2108,2359
IMG_1549.JPG,3024,4032,list,1049,1859,2079,2406
IMG_1549.JPG,3024,4032,price,1332,2071,2049,2324
IMG_1549.JPG,3024,4032,name,1097,1894,1949,2077
IMG_1549.JPG,3024,4032,barcode,1379,2324,2067,2406
IMG_1550.JPG,3024,4032,list,620,1894,2144,2836
IMG_1550.JPG,3024,4032,price,1002,2224,2120,2630
IMG_1550.JPG,3024,4032,name,649,1959,2091,2165
